"county","countyfips","year","age","population","migrationrate","netmigration"
"Kit Carson",63,2010,"70_74",370,-10.81,-40
"Kit Carson",63,2010,"75_79",309,-13.59,-42
"Lake",65,2010,"00_04",404,6.68,27
"Lake",65,2010,"05_09",422,-4.74,-20
"Lake",65,2010,"10_14",550,-16,-88
"Lake",65,2010,"15_19",476,-5.04,-24
"Lake",65,2010,"20_24",487,3.9,19
"Lake",65,2010,"25_29",476,34.24,163
"Lake",65,2010,"30_34",504,30.16,152
"Lake",65,2010,"35_39",555,1.08,6
"Lake",65,2010,"40_44",533,-1.5,-8
"Lake",65,2010,"45_49",566,-16.25,-92
"Lake",65,2010,"50_54",466,-5.79,-27
"Lake",65,2010,"55_59",469,-5.12,-24
"Lake",65,2010,"60_64",479,-6.89,-33
"Lake",65,2010,"65_69",512,-18.36,-94
"Lake",65,2010,"70_74",359,-30.08,-108
"Lake",65,2010,"75_79",224,-36.16,-81
"La Plata",67,2010,"00_04",2427,-4.41,-107
"La Plata",67,2010,"05_09",2697,7.38,199
"La Plata",67,2010,"10_14",2893,11.34,328
"La Plata",67,2010,"15_19",2917,17.86,521
"La Plata",67,2010,"20_24",2803,40.92,1147
"La Plata",67,2010,"25_29",3588,-9.67,-347
"La Plata",67,2010,"30_34",4227,-14.34,-606
"La Plata",67,2010,"35_39",3634,5.86,213
"La Plata",67,2010,"40_44",3229,7.43,240
"La Plata",67,2010,"45_49",3213,3.52,113
"La Plata",67,2010,"50_54",3088,4.34,134
"La Plata",67,2010,"55_59",3516,6.17,217
"La Plata",67,2010,"60_64",4018,8.44,339
"La Plata",67,2010,"65_69",3935,6.76,266
"La Plata",67,2010,"70_74",3020,6.32,191
"La Plata",67,2010,"75_79",1955,-6.14,-120
"Larimer",69,2010,"00_04",16295,4.09,667
"Larimer",69,2010,"05_09",16956,15.82,2683
"Larimer",69,2010,"10_14",17458,19.83,3462
"Larimer",69,2010,"15_19",18022,45.51,8201
"Larimer",69,2010,"20_24",17502,81.16,14205
"Larimer",69,2010,"25_29",21826,27.47,5996
"Larimer",69,2010,"30_34",30264,-15.68,-4744
"Larimer",69,2010,"35_39",22274,7.43,1655
"Larimer",69,2010,"40_44",19743,11.66,2303
"Larimer",69,2010,"45_49",18421,10.94,2016
"Larimer",69,2010,"50_54",17446,9.44,1647
"Larimer",69,2010,"55_59",19613,9.05,1774
"Larimer",69,2010,"60_64",20926,10,2092
"Larimer",69,2010,"65_69",19056,11.4,2173
"Larimer",69,2010,"70_74",15255,8.33,1270
"Larimer",69,2010,"75_79",9991,6.76,675
"Las Animas",71,2010,"00_04",616,2.27,14
"Las Animas",71,2010,"05_09",683,-2.05,-14
"Las Animas",71,2010,"10_14",843,-6.52,-55
"Las Animas",71,2010,"15_19",874,-6.98,-61
"Las Animas",71,2010,"20_24",872,-11.93,-104
"Las Animas",71,2010,"25_29",1040,-20.38,-212
"Las Animas",71,2010,"30_34",917,-12.76,-117
"Las Animas",71,2010,"35_39",838,-0.84,-7
"Las Animas",71,2010,"40_44",736,5.57,41
"Las Animas",71,2010,"45_49",776,-0.13,-1
"Las Animas",71,2010,"50_54",821,-0.61,-5
"Las Animas",71,2010,"55_59",1020,2.35,24
"Las Animas",71,2010,"60_64",1147,10.64,122
"Las Animas",71,2010,"65_69",1099,13.19,145
"Las Animas",71,2010,"70_74",977,5.12,50
"Las Animas",71,2010,"75_79",671,-9.99,-67
"Lincoln",73,2010,"00_04",281,7.83,22
"Lincoln",73,2010,"05_09",304,5.26,16
"Lincoln",73,2010,"10_14",304,10.86,33
"Lincoln",73,2010,"15_19",285,-1.4,-4
"Lincoln",73,2010,"20_24",292,15.75,46
"Lincoln",73,2010,"25_29",343,25.36,87
"Lincoln",73,2010,"30_34",313,42.49,133
"Lincoln",73,2010,"35_39",405,4.94,20
"Lincoln",73,2010,"40_44",387,-7.49,-29
"Lincoln",73,2010,"45_49",292,1.03,3
"Lincoln",73,2010,"50_54",370,-4.05,-15
"Lincoln",73,2010,"55_59",422,-7.11,-30
"Lincoln",73,2010,"60_64",448,-14.29,-64
"Lincoln",73,2010,"65_69",310,-3.87,-12
"Lincoln",73,2010,"70_74",233,3,7
"Lincoln",73,2010,"75_79",195,0.51,1
"Logan",75,2010,"00_04",1130,-3.72,-42
"Logan",75,2010,"05_09",1140,-3.25,-37
"Logan",75,2010,"10_14",1138,0.53,6
"Logan",75,2010,"15_19",1197,9.61,115
"Logan",75,2010,"20_24",1288,6.21,80
"Logan",75,2010,"25_29",1603,-4.05,-65
"Logan",75,2010,"30_34",1663,-4.99,-83
"Logan",75,2010,"35_39",1681,-6.19,-104
"Logan",75,2010,"40_44",1493,-18.75,-280
"Logan",75,2010,"45_49",1401,-15.63,-219
"Logan",75,2010,"50_54",1341,-12.16,-163
"Logan",75,2010,"55_59",1565,-4.03,-63
"Logan",75,2010,"60_64",1605,-6.42,-103
"Logan",75,2010,"65_69",1319,3.18,42
"Logan",75,2010,"70_74",1010,-7.33,-74
"Logan",75,2010,"75_79",690,-5.07,-35
"Mesa",77,2010,"00_04",8169,-0.23,-19
"Mesa",77,2010,"05_09",9114,-0.61,-56
"Mesa",77,2010,"10_14",9924,0.14,14
"Mesa",77,2010,"15_19",9540,10.68,1019
"Mesa",77,2010,"20_24",9184,8.29,761
"Mesa",77,2010,"25_29",10121,-8.26,-836
"Mesa",77,2010,"30_34",10155,-5.18,-526
"Mesa",77,2010,"35_39",10039,0.44,44
"Mesa",77,2010,"40_44",9016,0.07,6
"Mesa",77,2010,"45_49",8197,0.72,59
"Mesa",77,2010,"50_54",7981,2.71,216
"Mesa",77,2010,"55_59",9363,11.1,1039
"Mesa",77,2010,"60_64",10129,12.17,1233
"Mesa",77,2010,"65_69",9325,14.19,1323
"Mesa",77,2010,"70_74",7551,11.83,893
"Mesa",77,2010,"75_79",5135,10.22,525
"Mineral",79,2010,"00_04",33,9.09,3
"Mineral",79,2010,"05_09",26,15.38,4
"Mineral",79,2010,"10_14",22,-4.55,-1
"Mineral",79,2010,"15_19",35,14.29,5
"Mineral",79,2010,"20_24",27,-11.11,-3
"Mineral",79,2010,"25_29",35,-17.14,-6
"Mineral",79,2010,"30_34",20,145,29
"Mineral",79,2010,"35_39",38,63.16,24
"Mineral",79,2010,"40_44",26,3.85,1
"Mineral",79,2010,"45_49",32,62.5,20
"Mineral",79,2010,"50_54",22,131.82,29
"Mineral",79,2010,"55_59",51,50.98,26
"Mineral",79,2010,"60_64",62,35.48,22
"Mineral",79,2010,"65_69",78,51.28,40
"Mineral",79,2010,"70_74",69,18.84,13
"Mineral",79,2010,"75_79",64,-45.31,-29
"Moffat",81,2010,"00_04",808,1.61,13
"Moffat",81,2010,"05_09",906,4.86,44
"Moffat",81,2010,"10_14",1071,-9.24,-99
"Moffat",81,2010,"15_19",1089,-17.63,-192
"Moffat",81,2010,"20_24",990,-26.77,-265
"Moffat",81,2010,"25_29",917,-12.98,-119
"Moffat",81,2010,"30_34",801,7.74,62
"Moffat",81,2010,"35_39",945,-6.98,-66
"Moffat",81,2010,"40_44",912,-11.84,-108
"Moffat",81,2010,"45_49",808,-7.8,-63
"Moffat",81,2010,"50_54",815,-6.99,-57
"Moffat",81,2010,"55_59",1005,-6.47,-65
"Moffat",81,2010,"60_64",1020,-5.78,-59
"Moffat",81,2010,"65_69",943,-16.44,-155
"Moffat",81,2010,"70_74",625,-10.88,-68
"Moffat",81,2010,"75_79",396,-4.29,-17
"Montezuma",83,2010,"00_04",1313,1.52,20
"Montezuma",83,2010,"05_09",1534,2.15,33
"Montezuma",83,2010,"10_14",1611,3.17,51
"Montezuma",83,2010,"15_19",1646,-9.3,-153
"Montezuma",83,2010,"20_24",1629,-27.13,-442
"Montezuma",83,2010,"25_29",1591,-15.71,-250
"Montezuma",83,2010,"30_34",1237,22.47,278
"Montezuma",83,2010,"35_39",1304,15.87,207
"Montezuma",83,2010,"40_44",1300,6.46,84
"Montezuma",83,2010,"45_49",1340,2.46,33
"Montezuma",83,2010,"50_54",1477,0,0
"Montezuma",83,2010,"55_59",1640,11.16,183
"Montezuma",83,2010,"60_64",1940,10.98,213
"Montezuma",83,2010,"65_69",1927,10.64,205
"Montezuma",83,2010,"70_74",1705,-0.23,-4
"Montezuma",83,2010,"75_79",1099,-4.64,-51
"Montrose",85,2010,"00_04",2095,2.39,50
"Montrose",85,2010,"05_09",2273,11.97,272
"Montrose",85,2010,"10_14",2599,6.39,166
"Montrose",85,2010,"15_19",2803,-9.56,-268
"Montrose",85,2010,"20_24",2918,-30.19,-881
"Montrose",85,2010,"25_29",2641,-24.08,-636
"Montrose",85,2010,"30_34",1831,21.41,392
"Montrose",85,2010,"35_39",2294,13.51,310
"Montrose",85,2010,"40_44",2106,10.4,219
"Montrose",85,2010,"45_49",2284,1.09,25
"Montrose",85,2010,"50_54",2349,3.75,88
"Montrose",85,2010,"55_59",2709,9.08,246
"Montrose",85,2010,"60_64",2923,15.63,457
"Montrose",85,2010,"65_69",2719,21.18,576
"Montrose",85,2010,"70_74",2442,14.13,345
"Montrose",85,2010,"75_79",1827,5.58,102
"Morgan",87,2010,"00_04",2130,0.05,1
"Morgan",87,2010,"05_09",2165,-0.23,-5
"Morgan",87,2010,"10_14",2151,-0.09,-2
"Morgan",87,2010,"15_19",2173,-8.61,-187
"Morgan",87,2010,"20_24",2165,-21.11,-457
"Morgan",87,2010,"25_29",2056,-4.96,-102
"Morgan",87,2010,"30_34",1709,14.98,256
"Morgan",87,2010,"35_39",1773,4.85,86
"Morgan",87,2010,"40_44",1618,0,0
"Morgan",87,2010,"45_49",1603,-2.18,-35
"Morgan",87,2010,"50_54",1728,-3.76,-65
"Morgan",87,2010,"55_59",1860,-3.76,-70
"Morgan",87,2010,"60_64",1835,-2.07,-38
"Morgan",87,2010,"65_69",1496,1,15
"Morgan",87,2010,"70_74",1141,-2.28,-26
"Morgan",87,2010,"75_79",844,-5.57,-47
"Otero",89,2010,"00_04",1077,0.84,9
"Otero",89,2010,"05_09",1100,8.91,98
"Otero",89,2010,"10_14",1168,9.59,112
"Otero",89,2010,"15_19",1353,5.1,69
"Otero",89,2010,"20_24",1251,-21.1,-264
"Otero",89,2010,"25_29",1423,-24.24,-345
"Otero",89,2010,"30_34",1051,-0.67,-7
"Otero",89,2010,"35_39",980,16.33,160
"Otero",89,2010,"40_44",937,9.5,89
"Otero",89,2010,"45_49",921,5.86,54
"Otero",89,2010,"50_54",964,3.22,31
"Otero",89,2010,"55_59",1154,9.71,112
"Otero",89,2010,"60_64",1215,3.29,40
"Otero",89,2010,"65_69",1171,5.72,67
"Otero",89,2010,"70_74",989,1.92,19
"Otero",89,2010,"75_79",731,-6.29,-46
"Ouray",91,2010,"00_04",130,8.46,11
"Ouray",91,2010,"05_09",149,36.24,54
"Ouray",91,2010,"10_14",183,15.85,29
"Ouray",91,2010,"15_19",217,5.53,12
"Ouray",91,2010,"20_24",244,-45.9,-112
"Ouray",91,2010,"25_29",237,-28.27,-67
"Ouray",91,2010,"30_34",80,186.25,149
"Ouray",91,2010,"35_39",147,87.07,128
"Ouray",91,2010,"40_44",168,54.76,92
"Ouray",91,2010,"45_49",270,20.74,56
"Ouray",91,2010,"50_54",271,13.28,36
"Ouray",91,2010,"55_59",339,29.79,101
"Ouray",91,2010,"60_64",427,27.4,117
"Ouray",91,2010,"65_69",478,13.6,65
"Ouray",91,2010,"70_74",467,-8.78,-41
"Ouray",91,2010,"75_79",345,-29.57,-102
"Park",93,2010,"00_04",626,13.26,83
"Park",93,2010,"05_09",527,39.66,209
"Park",93,2010,"10_14",781,5.63,44
"Park",93,2010,"15_19",829,-7.6,-63
"Park",93,2010,"20_24",902,-41.8,-377
"Park",93,2010,"25_29",875,-14.17,-124
"Park",93,2010,"30_34",475,108.84,517
"Park",93,2010,"35_39",613,76.84,471
"Park",93,2010,"40_44",737,48.17,355
"Park",93,2010,"45_49",1022,12.23,125
"Park",93,2010,"50_54",1168,12.67,148
"Park",93,2010,"55_59",1531,14.3,219
"Park",93,2010,"60_64",1876,4.58,86
"Park",93,2010,"65_69",1646,0.79,13
"Park",93,2010,"70_74",1358,-16.42,-223
"Park",93,2010,"75_79",849,-31.21,-265
"Phillips",95,2010,"00_04",260,3.46,9
"Phillips",95,2010,"05_09",267,10.11,27
"Phillips",95,2010,"10_14",281,22.78,64
"Phillips",95,2010,"15_19",323,2.48,8
"Phillips",95,2010,"20_24",316,-40.19,-127
"Phillips",95,2010,"25_29",303,-25.74,-78
"Phillips",95,2010,"30_34",182,40.66,74
"Phillips",95,2010,"35_39",219,25.57,56
"Phillips",95,2010,"40_44",223,10.76,24
"Phillips",95,2010,"45_49",217,11.06,24
"Phillips",95,2010,"50_54",264,-4.55,-12
"Phillips",95,2010,"55_59",287,2.79,8
"Phillips",95,2010,"60_64",330,-7.58,-25
"Phillips",95,2010,"65_69",271,1.11,3
"Phillips",95,2010,"70_74",219,0.46,1
"Phillips",95,2010,"75_79",182,-8.24,-15
"Pitkin",97,2010,"00_04",722,-2.77,-20
"Pitkin",97,2010,"05_09",678,5.01,34
"Pitkin",97,2010,"10_14",749,11.75,88
"Pitkin",97,2010,"15_19",835,-2.28,-19
"Pitkin",97,2010,"20_24",857,3.15,27
"Pitkin",97,2010,"25_29",793,54.1,429
"Pitkin",97,2010,"30_34",768,68.62,527
"Pitkin",97,2010,"35_39",1456,-13.32,-194
"Pitkin",97,2010,"40_44",1159,-5.61,-65
"Pitkin",97,2010,"45_49",1312,-4.19,-55
"Pitkin",97,2010,"50_54",1401,-6.07,-85
"Pitkin",97,2010,"55_59",1341,-8.43,-113
"Pitkin",97,2010,"60_64",1542,-14.27,-220
"Pitkin",97,2010,"65_69",1427,-13.45,-192
"Pitkin",97,2010,"70_74",1253,-20.19,-253
"Pitkin",97,2010,"75_79",864,-26.04,-225
"Prowers",99,2010,"00_04",819,-0.73,-6
"Prowers",99,2010,"05_09",800,5.75,46
"Prowers",99,2010,"10_14",962,-7.9,-76
"Prowers",99,2010,"15_19",951,4.21,40
"Prowers",99,2010,"20_24",923,-22.75,-210
"Prowers",99,2010,"25_29",946,-26.11,-247
"Prowers",99,2010,"30_34",759,-7.64,-58
"Prowers",99,2010,"35_39",724,-4.14,-30
"Prowers",99,2010,"40_44",719,-5.42,-39
"Prowers",99,2010,"45_49",683,-7.32,-50
"Prowers",99,2010,"50_54",639,-1.41,-9
"Prowers",99,2010,"55_59",776,-4.38,-34
"Prowers",99,2010,"60_64",824,-2.06,-17
"Prowers",99,2010,"65_69",765,-5.75,-44
"Prowers",99,2010,"70_74",613,-5.38,-33
"Prowers",99,2010,"75_79",411,-11.44,-47
"Pueblo",101,2010,"00_04",8965,1.66,149
"Pueblo",101,2010,"05_09",9319,9.98,930
"Pueblo",101,2010,"10_14",10513,8.14,856
"Pueblo",101,2010,"15_19",10817,0.39,42
"Pueblo",101,2010,"20_24",10731,-9.73,-1044
"Pueblo",101,2010,"25_29",11435,-10.04,-1148
"Pueblo",101,2010,"30_34",10053,3.41,343
"Pueblo",101,2010,"35_39",9407,12.63,1188
"Pueblo",101,2010,"40_44",9203,6.75,621
"Pueblo",101,2010,"45_49",8974,6.46,580
"Pueblo",101,2010,"50_54",9127,7.86,717
"Pueblo",101,2010,"55_59",10103,11.9,1202
"Pueblo",101,2010,"60_64",10392,16.16,1679
"Pueblo",101,2010,"65_69",9619,14.15,1361
"Pueblo",101,2010,"70_74",8213,8.35,686
"Pueblo",101,2010,"75_79",5435,3.37,183
"Rio Blanco",103,2010,"00_04",330,3.33,11
"Rio Blanco",103,2010,"05_09",411,6.33,26
"Rio Blanco",103,2010,"10_14",481,17.05,82
"Rio Blanco",103,2010,"15_19",427,21.55,92
"Rio Blanco",103,2010,"20_24",443,-20.99,-93
"Rio Blanco",103,2010,"25_29",459,-23.31,-107
"Rio Blanco",103,2010,"30_34",431,-6.96,-30
"Rio Blanco",103,2010,"35_39",467,2.57,12
"Rio Blanco",103,2010,"40_44",381,-7.09,-27
"Rio Blanco",103,2010,"45_49",377,-17.77,-67
"Rio Blanco",103,2010,"50_54",377,-12.73,-48
"Rio Blanco",103,2010,"55_59",474,-5.49,-26
"Rio Blanco",103,2010,"60_64",557,-15.44,-86
"Rio Blanco",103,2010,"65_69",414,0.97,4
"Rio Blanco",103,2010,"70_74",349,-13.18,-46
"Rio Blanco",103,2010,"75_79",200,0.5,1
"Rio Grande",105,2010,"00_04",618,0,0
"Rio Grande",105,2010,"05_09",703,3.84,27
"Rio Grande",105,2010,"10_14",793,-5.93,-47
"Rio Grande",105,2010,"15_19",873,-11.68,-102
"Rio Grande",105,2010,"20_24",826,-27.85,-230
"Rio Grande",105,2010,"25_29",804,-23.76,-191
"Rio Grande",105,2010,"30_34",617,6.97,43
"Rio Grande",105,2010,"35_39",585,21.37,125
"Rio Grande",105,2010,"40_44",629,3.18,20
"Rio Grande",105,2010,"45_49",651,-4.92,-32
"Rio Grande",105,2010,"50_54",645,-1.55,-10
"Rio Grande",105,2010,"55_59",757,1.85,14
"Rio Grande",105,2010,"60_64",862,2.44,21
"Rio Grande",105,2010,"65_69",882,0.34,3
"Rio Grande",105,2010,"70_74",662,2.27,15
"Rio Grande",105,2010,"75_79",498,-7.63,-38
"Routt",107,2010,"00_04",1066,4.32,46
"Routt",107,2010,"05_09",1061,17.91,190
"Routt",107,2010,"10_14",1288,18.4,237
"Routt",107,2010,"15_19",1362,1.76,24
"Routt",107,2010,"20_24",1367,-11.12,-152
"Routt",107,2010,"25_29",1347,16.41,221
"Routt",107,2010,"30_34",1320,43.33,572
"Routt",107,2010,"35_39",1814,6.12,111
"Routt",107,2010,"40_44",1719,2.91,50
"Routt",107,2010,"45_49",1757,-1.31,-23
"Routt",107,2010,"50_54",1735,-2.19,-38
"Routt",107,2010,"55_59",1769,-0.9,-16
"Routt",107,2010,"60_64",2121,-9.76,-207
"Routt",107,2010,"65_69",1958,-12.82,-251
"Routt",107,2010,"70_74",1458,-14.2,-207
"Routt",107,2010,"75_79",757,-22.46,-170
"Saguache",109,2010,"00_04",301,4.65,14
"Saguache",109,2010,"05_09",352,-7.1,-25
"Saguache",109,2010,"10_14",410,-1.71,-7
"Saguache",109,2010,"15_19",403,-5.21,-21
"Saguache",109,2010,"20_24",353,-29.75,-105
"Saguache",109,2010,"25_29",399,-32.58,-130
"Saguache",109,2010,"30_34",311,5.47,17
"Saguache",109,2010,"35_39",333,9.01,30
"Saguache",109,2010,"40_44",308,8.77,27
"Saguache",109,2010,"45_49",308,22.08,68
"Saguache",109,2010,"50_54",327,17.13,56
"Saguache",109,2010,"55_59",436,18.12,79
"Saguache",109,2010,"60_64",440,31.82,140
"Saguache",109,2010,"65_69",537,16.76,90
"Saguache",109,2010,"70_74",478,-3.14,-15
"Saguache",109,2010,"75_79",312,-16.99,-53
"San Juan",111,2010,"00_04",19,-5.26,-1
"San Juan",111,2010,"05_09",27,-3.7,-1
"San Juan",111,2010,"10_14",36,-13.89,-5
"San Juan",111,2010,"15_19",36,-27.78,-10
"San Juan",111,2010,"20_24",41,-43.9,-18
"San Juan",111,2010,"25_29",25,100,25
"San Juan",111,2010,"30_34",26,103.85,27
"San Juan",111,2010,"35_39",57,-10.53,-6
"San Juan",111,2010,"40_44",41,12.2,5
"San Juan",111,2010,"45_49",54,-12.96,-7
"San Juan",111,2010,"50_54",39,15.38,6
"San Juan",111,2010,"55_59",58,-10.34,-6
"San Juan",111,2010,"60_64",57,17.54,10
"San Juan",111,2010,"65_69",64,-9.38,-6
"San Juan",111,2010,"70_74",63,-7.94,-5
"San Juan",111,2010,"75_79",47,-31.91,-15
"San Miguel",113,2010,"00_04",301,4.65,14
"San Miguel",113,2010,"05_09",352,10.23,36
"San Miguel",113,2010,"10_14",455,8.57,39
"San Miguel",113,2010,"15_19",413,-3.39,-14
"San Miguel",113,2010,"20_24",382,3.93,15
"San Miguel",113,2010,"25_29",285,106.32,303
"San Miguel",113,2010,"30_34",333,102.4,341
"San Miguel",113,2010,"35_39",646,-16.87,-109
"San Miguel",113,2010,"40_44",590,0.68,4
"San Miguel",113,2010,"45_49",619,2.1,13
"San Miguel",113,2010,"50_54",655,-1.22,-8
"San Miguel",113,2010,"55_59",621,-7.09,-44
"San Miguel",113,2010,"60_64",641,-7.33,-47
"San Miguel",113,2010,"65_69",576,-7.64,-44
"San Miguel",113,2010,"70_74",473,-18.18,-86
"San Miguel",113,2010,"75_79",284,-34.51,-98
"Sedgwick",115,2010,"00_04",107,-4.67,-5
"Sedgwick",115,2010,"05_09",127,4.72,6
"Sedgwick",115,2010,"10_14",123,17.89,22
"Sedgwick",115,2010,"15_19",121,8.26,10
"Sedgwick",115,2010,"20_24",135,-28.15,-38
"Sedgwick",115,2010,"25_29",135,-22.96,-31
"Sedgwick",115,2010,"30_34",88,54.55,48
"Sedgwick",115,2010,"35_39",100,27,27
"Sedgwick",115,2010,"40_44",103,18.45,19
"Sedgwick",115,2010,"45_49",107,9.35,10
"Sedgwick",115,2010,"50_54",113,-2.65,-3
"Sedgwick",115,2010,"55_59",143,20.28,29
"Sedgwick",115,2010,"60_64",192,16.15,31
"Sedgwick",115,2010,"65_69",168,25,42
"Sedgwick",115,2010,"70_74",149,8.05,12
"Sedgwick",115,2010,"75_79",106,3.77,4
"Summit",117,2010,"00_04",1349,-2.97,-40
"Summit",117,2010,"05_09",1403,0.21,3
"Summit",117,2010,"10_14",1539,3.83,59
"Summit",117,2010,"15_19",1393,1.79,25
"Summit",117,2010,"20_24",1199,45.54,546
"Summit",117,2010,"25_29",1207,171.42,2069
"Summit",117,2010,"30_34",2231,37.34,833
"Summit",117,2010,"35_39",3053,-14.58,-445
"Summit",117,2010,"40_44",2605,-18.27,-476
"Summit",117,2010,"45_49",2421,-9.09,-220
"Summit",117,2010,"50_54",2169,-5.3,-115
"Summit",117,2010,"55_59",2062,0,0
"Summit",117,2010,"60_64",2097,-1.05,-22
"Summit",117,2010,"65_69",1916,-5.48,-105
"Summit",117,2010,"70_74",1563,-20.99,-328
"Summit",117,2010,"75_79",1064,-41.07,-437
"Teller",119,2010,"00_04",891,4.83,43
"Teller",119,2010,"05_09",924,23.38,216
"Teller",119,2010,"10_14",1081,23.96,259
"Teller",119,2010,"15_19",1230,-4.15,-51
"Teller",119,2010,"20_24",1450,-32.69,-474
"Teller",119,2010,"25_29",1476,-34.69,-512
"Teller",119,2010,"30_34",860,37.79,325
"Teller",119,2010,"35_39",872,57.45,501
"Teller",119,2010,"40_44",942,38.43,362
"Teller",119,2010,"45_49",1190,23.61,281
"Teller",119,2010,"50_54",1551,11.99,186
"Teller",119,2010,"55_59",2156,15.31,330
"Teller",119,2010,"60_64",2389,10.8,258
"Teller",119,2010,"65_69",2370,8.06,191
"Teller",119,2010,"70_74",1991,-11.65,-232
"Teller",119,2010,"75_79",1224,-25.41,-311
"Washington",121,2010,"00_04",247,4.45,11
"Washington",121,2010,"05_09",209,48.8,102
"Washington",121,2010,"10_14",277,19.49,54
"Washington",121,2010,"15_19",279,2.15,6
"Washington",121,2010,"20_24",333,-34.53,-115
"Washington",121,2010,"25_29",332,-18.07,-60
"Washington",121,2010,"30_34",211,35.07,74
"Washington",121,2010,"35_39",235,33.19,78
"Washington",121,2010,"40_44",224,20.54,46
"Washington",121,2010,"45_49",215,15.81,34
"Washington",121,2010,"50_54",298,-9.73,-29
"Washington",121,2010,"55_59",344,-6.69,-23
"Washington",121,2010,"60_64",394,-0.25,-1
"Washington",121,2010,"65_69",323,-1.86,-6
"Washington",121,2010,"70_74",264,-4.17,-11
"Washington",121,2010,"75_79",220,-7.73,-17
"Weld",123,2010,"00_04",21428,9.17,1966
"Weld",123,2010,"05_09",19279,27.43,5288
"Weld",123,2010,"10_14",19869,27.82,5527
"Weld",123,2010,"15_19",20606,20.53,4230
"Weld",123,2010,"20_24",18890,19.04,3597
"Weld",123,2010,"25_29",19486,18.54,3613
"Weld",123,2010,"30_34",19077,30.99,5912
"Weld",123,2010,"35_39",17004,43.96,7475
"Weld",123,2010,"40_44",17514,22.27,3901
"Weld",123,2010,"45_49",17427,13.9,2422
"Weld",123,2010,"50_54",16707,11.39,1903
"Weld",123,2010,"55_59",16480,15.05,2481
"Weld",123,2010,"60_64",15886,12.17,1934
"Weld",123,2010,"65_69",13596,11.11,1510
"Weld",123,2010,"70_74",10586,5.14,544
"Weld",123,2010,"75_79",6714,5.45,366
"Yuma",125,2010,"00_04",688,1.31,9
"Yuma",125,2010,"05_09",730,3.29,24
"Yuma",125,2010,"10_14",763,4.06,31
"Yuma",125,2010,"15_19",732,-9.43,-69
"Yuma",125,2010,"20_24",682,-27.86,-190
"Yuma",125,2010,"25_29",705,-18.01,-127
"Yuma",125,2010,"30_34",491,30.96,152
"Yuma",125,2010,"35_39",635,1.89,12
"Yuma",125,2010,"40_44",565,-5.66,-32
"Yuma",125,2010,"45_49",586,-5.63,-33
"Yuma",125,2010,"50_54",594,-7.58,-45
"Yuma",125,2010,"55_59",639,-4.07,-26
"Yuma",125,2010,"60_64",667,-5.85,-39
"Yuma",125,2010,"65_69",580,-6.9,-40
"Yuma",125,2010,"70_74",498,-5.82,-29
"Yuma",125,2010,"75_79",399,-15.04,-60
"State Total",0,2000,"00_04",286052,-0.72,-2490
"State Total",0,2000,"05_09",267480,3.2,10812
"State Total",0,2000,"10_14",256799,12.18,36274
"State Total",0,2000,"15_19",252416,9.58,29671
"State Total",0,2000,"20_24",225747,11.85,37062
"State Total",0,2000,"25_29",224915,21.64,66419
"State Total",0,2000,"30_34",238118,16.6,50728
"State Total",0,2000,"35_39",286647,6.17,20462
"State Total",0,2000,"40_44",317431,5.76,18966
"State Total",0,2000,"45_49",298433,2.28,8246
"State Total",0,2000,"50_54",255044,2.35,8549
"State Total",0,2000,"55_59",180696,1.5,4881
"State Total",0,2000,"60_64",136934,2.3,6161
"State Total",0,2000,"65_69",115855,2.49,4482
"State Total",0,2000,"70_74",101432,2.22,2800
"State Total",0,2000,"75_79",83487,0.48,462
"Adams",1,2000,"00_04",29408,-2.18,-837
"Adams",1,2000,"05_09",24710,1.21,441
"Adams",1,2000,"10_14",23321,14.32,4186
"Adams",1,2000,"15_19",22870,5.73,1636
"Adams",1,2000,"20_24",19797,12.18,3226
"Adams",1,2000,"25_29",18395,41.16,10418
"Adams",1,2000,"30_34",18901,36.97,9718
"Adams",1,2000,"35_39",25199,15.32,4551
"Adams",1,2000,"40_44",26327,7.74,2250
"Adams",1,2000,"45_49",22470,1.67,499
"Adams",1,2000,"50_54",18410,3.96,1077
"Adams",1,2000,"55_59",13418,5.27,1173
"Adams",1,2000,"60_64",11189,3.45,635
"Adams",1,2000,"65_69",9620,-0.34,-42
"Adams",1,2000,"70_74",7748,-2.52,-232
"Adams",1,2000,"75_79",5495,-1.32,-92
"Alamosa",3,2000,"00_04",1136,-4.4,-56
"Alamosa",3,2000,"05_09",1208,-12.92,-157
"Alamosa",3,2000,"10_14",1178,-6.77,-70
"Alamosa",3,2000,"15_19",1147,14.53,167
"Alamosa",3,2000,"20_24",1060,34.92,417
"Alamosa",3,2000,"25_29",1329,-28.96,-450
"Alamosa",3,2000,"30_34",1430,-40.65,-614
"Alamosa",3,2000,"35_39",1037,-10.45,-98
"Alamosa",3,2000,"40_44",1057,-8.73,-76
"Alamosa",3,2000,"45_49",1053,1.31,13
"Alamosa",3,2000,"50_54",850,1.72,19
"Alamosa",3,2000,"55_59",633,-0.29,-3
"Alamosa",3,2000,"60_64",513,0.32,3
"Alamosa",3,2000,"65_69",413,1.34,8
"Alamosa",3,2000,"70_74",355,-0.05,0
"Alamosa",3,2000,"75_79",243,-7.52,-25
"Arapahoe",5,2000,"00_04",32820,0.46,184
"Arapahoe",5,2000,"05_09",31565,6.16,2400
