county,countyfips,year,Attribute,value,age,datatype
Las Animas,71,1990,Mig_05_09,170,05_09,Mig
Las Animas,71,1990,Mig_10_14,196,10_14,Mig
Las Animas,71,1990,Mig_15_19,99,15_19,Mig
Las Animas,71,1990,Mig_20_24,-310,20_24,Mig
Las Animas,71,1990,Mig_25_29,-330,25_29,Mig
Las Animas,71,1990,Mig_30_34,77,30_34,Mig
Las Animas,71,1990,Mig_35_39,205,35_39,Mig
Las Animas,71,1990,Mig_40_44,267,40_44,Mig
Las Animas,71,1990,Mig_45_49,186,45_49,Mig
Las Animas,71,1990,Mig_50_54,216,50_54,Mig
Las Animas,71,1990,Mig_55_59,191,55_59,Mig
Las Animas,71,1990,Mig_60_64,149,60_64,Mig
Las Animas,71,1990,Mig_65_69,88,65_69,Mig
Las Animas,71,1990,Mig_70_74,65,70_74,Mig
Las Animas,71,1990,Pop_00_04,805,00_04,Pop
Las Animas,71,1990,Pop_05_09,898,05_09,Pop
Las Animas,71,1990,Pop_10_14,927,10_14,Pop
Las Animas,71,1990,Pop_15_19,990,15_19,Pop
Las Animas,71,1990,Pop_20_24,1050,20_24,Pop
Las Animas,71,1990,Pop_25_29,1052,25_29,Pop
Las Animas,71,1990,Pop_30_34,724,30_34,Pop
Las Animas,71,1990,Pop_35_39,800,35_39,Pop
Las Animas,71,1990,Pop_40_44,859,40_44,Pop
Las Animas,71,1990,Pop_45_49,1003,45_49,Pop
Las Animas,71,1990,Pop_50_54,908,50_54,Pop
Las Animas,71,1990,Pop_55_59,674,55_59,Pop
Las Animas,71,1990,Pop_60_64,628,60_64,Pop
Las Animas,71,1990,Pop_65_69,570,65_69,Pop
Las Animas,71,1990,Pop_70_74,621,70_74,Pop
Lincoln,73,1990,MR_00_04,12.6,00_04,MR_
Lincoln,73,1990,MR_05_09,44.2,05_09,MR_
Lincoln,73,1990,MR_10_14,27.1,10_14,MR_
Lincoln,73,1990,MR_15_19,4.8,15_19,MR_
Lincoln,73,1990,MR_20_24,-0.8,20_24,MR_
Lincoln,73,1990,MR_25_29,62.1,25_29,MR_
Lincoln,73,1990,MR_30_34,161.5,30_34,MR_
Lincoln,73,1990,MR_35_39,70.3,35_39,MR_
Lincoln,73,1990,MR_40_44,66,40_44,MR_
Lincoln,73,1990,MR_45_49,49.8,45_49,MR_
Lincoln,73,1990,MR_50_54,34.4,50_54,MR_
Lincoln,73,1990,MR_55_59,25.4,55_59,MR_
Lincoln,73,1990,MR_60_64,12,60_64,MR_
Lincoln,73,1990,MR_65_69,6.4,65_69,MR_
Lincoln,73,1990,MR_70_74,0.9,70_74,MR_
Lincoln,73,1990,Mig_00_04,35,00_04,Mig
Lincoln,73,1990,Mig_05_09,121,05_09,Mig
Lincoln,73,1990,Mig_10_14,99,10_14,Mig
Lincoln,73,1990,Mig_15_19,19,15_19,Mig
Lincoln,73,1990,Mig_20_24,-2,20_24,Mig
Lincoln,73,1990,Mig_25_29,158,25_29,Mig
Lincoln,73,1990,Mig_30_34,281,30_34,Mig
Lincoln,73,1990,Mig_35_39,231,35_39,Mig
Lincoln,73,1990,Mig_40_44,237,40_44,Mig
Lincoln,73,1990,Mig_45_49,149,45_49,Mig
Lincoln,73,1990,Mig_50_54,81,50_54,Mig
Lincoln,73,1990,Mig_55_59,65,55_59,Mig
Lincoln,73,1990,Mig_60_64,26,60_64,Mig
Lincoln,73,1990,Mig_65_69,14,65_69,Mig
Lincoln,73,1990,Mig_70_74,1,70_74,Mig
Lincoln,73,1990,Pop_00_04,282,00_04,Pop
Lincoln,73,1990,Pop_05_09,275,05_09,Pop
Lincoln,73,1990,Pop_10_14,364,10_14,Pop
Lincoln,73,1990,Pop_15_19,396,15_19,Pop
Lincoln,73,1990,Pop_20_24,295,20_24,Pop
Lincoln,73,1990,Pop_25_29,255,25_29,Pop
Lincoln,73,1990,Pop_30_34,174,30_34,Pop
Lincoln,73,1990,Pop_35_39,328,35_39,Pop
Lincoln,73,1990,Pop_40_44,360,40_44,Pop
Lincoln,73,1990,Pop_45_49,299,45_49,Pop
Lincoln,73,1990,Pop_50_54,235,50_54,Pop
Lincoln,73,1990,Pop_55_59,256,55_59,Pop
Lincoln,73,1990,Pop_60_64,215,60_64,Pop
Lincoln,73,1990,Pop_65_69,218,65_69,Pop
Lincoln,73,1990,Pop_70_74,184,70_74,Pop
Phillips,95,1990,MR_00_04,7.9,00_04,MR_
Phillips,95,1990,MR_05_09,28,05_09,MR_
Phillips,95,1990,MR_10_14,16.1,10_14,MR_
Phillips,95,1990,MR_15_19,-15.3,15_19,MR_
Phillips,95,1990,MR_20_24,-38.8,20_24,MR_
Phillips,95,1990,MR_25_29,-17.3,25_29,MR_
Phillips,95,1990,MR_30_34,62.1,30_34,MR_
Phillips,95,1990,MR_35_39,20.1,35_39,MR_
Phillips,95,1990,MR_40_44,13.6,40_44,MR_
Phillips,95,1990,MR_45_49,9.2,45_49,MR_
Phillips,95,1990,MR_50_54,0.5,50_54,MR_
Phillips,95,1990,MR_55_59,7.7,55_59,MR_
Phillips,95,1990,MR_60_64,6.1,60_64,MR_
Phillips,95,1990,MR_65_69,-3.7,65_69,MR_
Phillips,95,1990,MR_70_74,-5.1,70_74,MR_
Phillips,95,1990,Mig_00_04,23,00_04,Mig
Phillips,95,1990,Mig_05_09,74,05_09,Mig
Phillips,95,1990,Mig_10_14,47,10_14,Mig
Phillips,95,1990,Mig_15_19,-53,15_19,Mig
Phillips,95,1990,Mig_20_24,-117,20_24,Mig
Phillips,95,1990,Mig_25_29,-45,25_29,Mig
Phillips,95,1990,Mig_30_34,93,30_34,Mig
Phillips,95,1990,Mig_35_39,51,35_39,Mig
Phillips,95,1990,Mig_40_44,44,40_44,Mig
Phillips,95,1990,Mig_45_49,26,45_49,Mig
Phillips,95,1990,Mig_50_54,1,50_54,Mig
Phillips,95,1990,Mig_55_59,15,55_59,Mig
Phillips,95,1990,Mig_60_64,12,60_64,Mig
Phillips,95,1990,Mig_65_69,-8,65_69,Mig
Phillips,95,1990,Mig_70_74,-10,70_74,Mig
Phillips,95,1990,Pop_00_04,294,00_04,Pop
Phillips,95,1990,Pop_05_09,267,05_09,Pop
Phillips,95,1990,Pop_10_14,296,10_14,Pop
Phillips,95,1990,Pop_15_19,350,15_19,Pop
Phillips,95,1990,Pop_20_24,302,20_24,Pop
Phillips,95,1990,Pop_25_29,261,25_29,Pop
Phillips,95,1990,Pop_30_34,149,30_34,Pop
Phillips,95,1990,Pop_35_39,254,35_39,Pop
Phillips,95,1990,Pop_40_44,323,40_44,Pop
Phillips,95,1990,Pop_45_49,290,45_49,Pop
Phillips,95,1990,Pop_50_54,249,50_54,Pop
Phillips,95,1990,Pop_55_59,200,55_59,Pop
Phillips,95,1990,Pop_60_64,195,60_64,Pop
Phillips,95,1990,Pop_65_69,221,65_69,Pop
Phillips,95,1990,Pop_70_74,199,70_74,Pop
Logan,75,1990,MR_00_04,7.7,00_04,MR_
Logan,75,1990,MR_05_09,17.7,05_09,MR_
Logan,75,1990,MR_10_14,13.5,10_14,MR_
Logan,75,1990,MR_15_19,20.2,15_19,MR_
Logan,75,1990,MR_20_24,6,20_24,MR_
Logan,75,1990,MR_25_29,-6.4,25_29,MR_
Logan,75,1990,MR_30_34,35.8,30_34,MR_
Logan,75,1990,MR_35_39,30.2,35_39,MR_
Logan,75,1990,MR_40_44,17,40_44,MR_
Logan,75,1990,MR_45_49,13.9,45_49,MR_
Logan,75,1990,MR_50_54,9.9,50_54,MR_
Logan,75,1990,MR_55_59,-0.4,55_59,MR_
Logan,75,1990,MR_60_64,3.9,60_64,MR_
Logan,75,1990,MR_65_69,1.8,65_69,MR_
Logan,75,1990,MR_70_74,-3.3,70_74,MR_
Logan,75,1990,Mig_00_04,96,00_04,Mig
Logan,75,1990,Mig_05_09,209,05_09,Mig
Logan,75,1990,Mig_10_14,172,10_14,Mig
Logan,75,1990,Mig_15_19,291,15_19,Mig
Logan,75,1990,Mig_20_24,77,20_24,Mig
Logan,75,1990,Mig_25_29,-86,25_29,Mig
Logan,75,1990,Mig_30_34,332,30_34,Mig
Logan,75,1990,Mig_35_39,377,35_39,Mig
Logan,75,1990,Mig_40_44,244,40_44,Mig
Logan,75,1990,Mig_45_49,181,45_49,Mig
Logan,75,1990,Mig_50_54,108,50_54,Mig
Logan,75,1990,Mig_55_59,-3,55_59,Mig
Logan,75,1990,Mig_60_64,32,60_64,Mig
Logan,75,1990,Mig_65_69,13,65_69,Mig
Logan,75,1990,Mig_70_74,-25,70_74,Mig
Logan,75,1990,Pop_00_04,1245,00_04,Pop
Logan,75,1990,Pop_05_09,1183,05_09,Pop
Logan,75,1990,Pop_10_14,1271,10_14,Pop
Logan,75,1990,Pop_15_19,1439,15_19,Pop
Logan,75,1990,Pop_20_24,1277,20_24,Pop
Logan,75,1990,Pop_25_29,1345,25_29,Pop
Logan,75,1990,Pop_30_34,929,30_34,Pop
Logan,75,1990,Pop_35_39,1248,35_39,Pop
Logan,75,1990,Pop_40_44,1430,40_44,Pop
Logan,75,1990,Pop_45_49,1300,45_49,Pop
Logan,75,1990,Pop_50_54,1085,50_54,Pop
Logan,75,1990,Pop_55_59,934,55_59,Pop
Logan,75,1990,Pop_60_64,823,60_64,Pop
Logan,75,1990,Pop_65_69,743,65_69,Pop
Logan,75,1990,Pop_70_74,750,70_74,Pop
Mesa,77,1990,MR_00_04,9.4,00_04,MR_
Mesa,77,1990,MR_05_09,25.4,05_09,MR_
Mesa,77,1990,MR_10_14,22,10_14,MR_
Mesa,77,1990,MR_15_19,16.8,15_19,MR_
Mesa,77,1990,MR_20_24,2.9,20_24,MR_
Mesa,77,1990,MR_25_29,0,25_29,MR_
Mesa,77,1990,MR_30_34,23.9,30_34,MR_
Mesa,77,1990,MR_35_39,35.1,35_39,MR_
Mesa,77,1990,MR_40_44,21.6,40_44,MR_
Mesa,77,1990,MR_45_49,16.9,45_49,MR_
Mesa,77,1990,MR_50_54,16.6,50_54,MR_
Mesa,77,1990,MR_55_59,16,55_59,MR_
Mesa,77,1990,MR_60_64,25.3,60_64,MR_
Mesa,77,1990,MR_65_69,30.5,65_69,MR_
Mesa,77,1990,MR_70_74,21.9,70_74,MR_
Mesa,77,1990,Mig_00_04,654,00_04,Mig
Mesa,77,1990,Mig_05_09,1632,05_09,Mig
Mesa,77,1990,Mig_10_14,1528,10_14,Mig
Mesa,77,1990,Mig_15_19,1272,15_19,Mig
Mesa,77,1990,Mig_20_24,206,20_24,Mig
Mesa,77,1990,Mig_25_29,-6,25_29,Mig
Mesa,77,1990,Mig_30_34,1269,30_34,Mig
Mesa,77,1990,Mig_35_39,2182,35_39,Mig
Mesa,77,1990,Mig_40_44,1690,40_44,Mig
Mesa,77,1990,Mig_45_49,1325,45_49,Mig
Mesa,77,1990,Mig_50_54,1093,50_54,Mig
Mesa,77,1990,Mig_55_59,813,55_59,Mig
Mesa,77,1990,Mig_60_64,1009,60_64,Mig
Mesa,77,1990,Mig_65_69,1086,65_69,Mig
Mesa,77,1990,Mig_70_74,809,70_74,Mig
Mesa,77,1990,Pop_00_04,6919,00_04,Pop
Mesa,77,1990,Pop_05_09,6419,05_09,Pop
Mesa,77,1990,Pop_10_14,6923,10_14,Pop
Mesa,77,1990,Pop_15_19,7547,15_19,Pop
Mesa,77,1990,Pop_20_24,6920,20_24,Pop
Mesa,77,1990,Pop_25_29,6584,25_29,Pop
Mesa,77,1990,Pop_30_34,5300,30_34,Pop
Mesa,77,1990,Pop_35_39,6206,35_39,Pop
Mesa,77,1990,Pop_40_44,7810,40_44,Pop
Mesa,77,1990,Pop_45_49,7822,45_49,Pop
Mesa,77,1990,Pop_50_54,6557,50_54,Pop
Mesa,77,1990,Pop_55_59,5058,55_59,Pop
Mesa,77,1990,Pop_60_64,3977,60_64,Pop
Mesa,77,1990,Pop_65_69,3551,65_69,Pop
Mesa,77,1990,Pop_70_74,3694,70_74,Pop
Mineral,79,1990,MR_00_04,39.6,00_04,MR_
Mineral,79,1990,MR_05_09,54,05_09,MR_
Mineral,79,1990,MR_10_14,8.2,10_14,MR_
Mineral,79,1990,MR_15_19,3.5,15_19,MR_
Mineral,79,1990,MR_20_24,-7.1,20_24,MR_
Mineral,79,1990,MR_25_29,83.7,25_29,MR_
Mineral,79,1990,MR_30_34,137.4,30_34,MR_
Mineral,79,1990,MR_35_39,27,35_39,MR_
Mineral,79,1990,MR_40_44,36.2,40_44,MR_
Mineral,79,1990,MR_45_49,40.1,45_49,MR_
Mineral,79,1990,MR_50_54,100.4,50_54,MR_
Mineral,79,1990,MR_55_59,142.5,55_59,MR_
Mineral,79,1990,MR_60_64,62.1,60_64,MR_
Mineral,79,1990,MR_65_69,72,65_69,MR_
Mineral,79,1990,MR_70_74,25,70_74,MR_
Mineral,79,1990,Mig_00_04,11,00_04,Mig
Mineral,79,1990,Mig_05_09,18,05_09,Mig
Mineral,79,1990,Mig_10_14,4,10_14,Mig
Mineral,79,1990,Mig_15_19,1,15_19,Mig
Mineral,79,1990,Mig_20_24,-1,20_24,Mig
Mineral,79,1990,Mig_25_29,15,25_29,Mig
Mineral,79,1990,Mig_30_34,19,30_34,Mig
Mineral,79,1990,Mig_35_39,14,35_39,Mig
Mineral,79,1990,Mig_40_44,18,40_44,Mig
Mineral,79,1990,Mig_45_49,20,45_49,Mig
Mineral,79,1990,Mig_50_54,36,50_54,Mig
Mineral,79,1990,Mig_55_59,39,55_59,Mig
Mineral,79,1990,Mig_60_64,24,60_64,Mig
Mineral,79,1990,Mig_65_69,20,65_69,Mig
Mineral,79,1990,Mig_70_74,7,70_74,Mig
Mineral,79,1990,Pop_00_04,27,00_04,Pop
Mineral,79,1990,Pop_05_09,34,05_09,Pop
Mineral,79,1990,Pop_10_14,52,10_14,Pop
Mineral,79,1990,Pop_15_19,36,15_19,Pop
Mineral,79,1990,Pop_20_24,27,20_24,Pop
Mineral,79,1990,Pop_25_29,17,25_29,Pop
Mineral,79,1990,Pop_30_34,14,30_34,Pop
Mineral,79,1990,Pop_35_39,54,35_39,Pop
Mineral,79,1990,Pop_40_44,51,40_44,Pop
Mineral,79,1990,Pop_45_49,50,45_49,Pop
Mineral,79,1990,Pop_50_54,35,50_54,Pop
Mineral,79,1990,Pop_55_59,27,55_59,Pop
Mineral,79,1990,Pop_60_64,39,60_64,Pop
Mineral,79,1990,Pop_65_69,27,65_69,Pop
Mineral,79,1990,Pop_70_74,31,70_74,Pop
Moffat,81,1990,MR_00_04,16.8,00_04,MR_
Moffat,81,1990,MR_05_09,32.8,05_09,MR_
Moffat,81,1990,MR_10_14,15.4,10_14,MR_
Moffat,81,1990,MR_15_19,-7.7,15_19,MR_
Moffat,81,1990,MR_20_24,-26,20_24,MR_
Moffat,81,1990,MR_25_29,5.8,25_29,MR_
Moffat,81,1990,MR_30_34,58.3,30_34,MR_
Moffat,81,1990,MR_35_39,28.3,35_39,MR_
Moffat,81,1990,MR_40_44,10.3,40_44,MR_
Moffat,81,1990,MR_45_49,1.7,45_49,MR_
Moffat,81,1990,MR_50_54,0.4,50_54,MR_
Moffat,81,1990,MR_55_59,4.3,55_59,MR_
Moffat,81,1990,MR_60_64,-6.4,60_64,MR_
Moffat,81,1990,MR_65_69,-6.2,65_69,MR_
Moffat,81,1990,MR_70_74,-7.8,70_74,MR_
Moffat,81,1990,Mig_00_04,133,00_04,Mig
Moffat,81,1990,Mig_05_09,237,05_09,Mig
Moffat,81,1990,Mig_10_14,157,10_14,Mig
Moffat,81,1990,Mig_15_19,-88,15_19,Mig
Moffat,81,1990,Mig_20_24,-268,20_24,Mig
Moffat,81,1990,Mig_25_29,44,25_29,Mig
Moffat,81,1990,Mig_30_34,305,30_34,Mig
Moffat,81,1990,Mig_35_39,230,35_39,Mig
Moffat,81,1990,Mig_40_44,119,40_44,Mig
Moffat,81,1990,Mig_45_49,20,45_49,Mig
Moffat,81,1990,Mig_50_54,4,50_54,Mig
Moffat,81,1990,Mig_55_59,28,55_59,Mig
Moffat,81,1990,Mig_60_64,-30,60_64,Mig
Moffat,81,1990,Mig_65_69,-24,65_69,Mig
Moffat,81,1990,Mig_70_74,-26,70_74,Mig
Moffat,81,1990,Pop_00_04,796,00_04,Pop
Moffat,81,1990,Pop_05_09,724,05_09,Pop
Moffat,81,1990,Pop_10_14,1021,10_14,Pop
Moffat,81,1990,Pop_15_19,1138,15_19,Pop
Moffat,81,1990,Pop_20_24,1032,20_24,Pop
Moffat,81,1990,Pop_25_29,759,25_29,Pop
Moffat,81,1990,Pop_30_34,523,30_34,Pop
Moffat,81,1990,Pop_35_39,814,35_39,Pop
Moffat,81,1990,Pop_40_44,1152,40_44,Pop
Moffat,81,1990,Pop_45_49,1138,45_49,Pop
Moffat,81,1990,Pop_50_54,852,50_54,Pop
Moffat,81,1990,Pop_55_59,664,55_59,Pop
Moffat,81,1990,Pop_60_64,475,60_64,Pop
Moffat,81,1990,Pop_65_69,399,65_69,Pop
Moffat,81,1990,Pop_70_74,340,70_74,Pop
Montezuma,83,1990,MR_00_04,10.1,00_04,MR_
Montezuma,83,1990,MR_05_09,18.8,05_09,MR_
Montezuma,83,1990,MR_10_14,17,10_14,MR_
Montezuma,83,1990,MR_15_19,-1.8,15_19,MR_
Montezuma,83,1990,MR_20_24,-33.7,20_24,MR_
Montezuma,83,1990,MR_25_29,-5.8,25_29,MR_
Montezuma,83,1990,MR_30_34,66.8,30_34,MR_
Montezuma,83,1990,MR_35_39,42.8,35_39,MR_
Montezuma,83,1990,MR_40_44,27.6,40_44,MR_
Montezuma,83,1990,MR_45_49,28.7,45_49,MR_
Montezuma,83,1990,MR_50_54,30.1,50_54,MR_
Montezuma,83,1990,MR_55_59,39,55_59,MR_
Montezuma,83,1990,MR_60_64,36.7,60_64,MR_
Montezuma,83,1990,MR_65_69,28.5,65_69,MR_
Montezuma,83,1990,MR_70_74,14.4,70_74,MR_
Montezuma,83,1990,Mig_00_04,158,00_04,Mig
Montezuma,83,1990,Mig_05_09,286,05_09,Mig
Montezuma,83,1990,Mig_10_14,282,10_14,Mig
Montezuma,83,1990,Mig_15_19,-32,15_19,Mig
Montezuma,83,1990,Mig_20_24,-572,20_24,Mig
Montezuma,83,1990,Mig_25_29,-75,25_29,Mig
Montezuma,83,1990,Mig_30_34,581,30_34,Mig
Montezuma,83,1990,Mig_35_39,509,35_39,Mig
Montezuma,83,1990,Mig_40_44,413,40_44,Mig
Montezuma,83,1990,Mig_45_49,430,45_49,Mig
Montezuma,83,1990,Mig_50_54,381,50_54,Mig
Montezuma,83,1990,Mig_55_59,383,55_59,Mig
Montezuma,83,1990,Mig_60_64,297,60_64,Mig
Montezuma,83,1990,Mig_65_69,218,65_69,Mig
Montezuma,83,1990,Mig_70_74,106,70_74,Mig
Montezuma,83,1990,Pop_00_04,1562,00_04,Pop
Montezuma,83,1990,Pop_05_09,1520,05_09,Pop
Montezuma,83,1990,Pop_10_14,1657,10_14,Pop
Montezuma,83,1990,Pop_15_19,1750,15_19,Pop
Montezuma,83,1990,Pop_20_24,1696,20_24,Pop
Montezuma,83,1990,Pop_25_29,1287,25_29,Pop
Montezuma,83,1990,Pop_30_34,870,30_34,Pop
Montezuma,83,1990,Pop_35_39,1190,35_39,Pop
Montezuma,83,1990,Pop_40_44,1492,40_44,Pop
Montezuma,83,1990,Pop_45_49,1499,45_49,Pop
Montezuma,83,1990,Pop_50_54,1266,50_54,Pop
Montezuma,83,1990,Pop_55_59,982,55_59,Pop
Montezuma,83,1990,Pop_60_64,810,60_64,Pop
Montezuma,83,1990,Pop_65_69,763,65_69,Pop
Montezuma,83,1990,Pop_70_74,732,70_74,Pop
Montrose,85,1990,MR_00_04,9.3,00_04,MR_
Montrose,85,1990,MR_05_09,43.9,05_09,MR_
Montrose,85,1990,MR_10_14,47,10_14,MR_
Montrose,85,1990,MR_15_19,16,15_19,MR_
Montrose,85,1990,MR_20_24,-23.1,20_24,MR_
Montrose,85,1990,MR_25_29,12.1,25_29,MR_
Montrose,85,1990,MR_30_34,95.6,30_34,MR_
Montrose,85,1990,MR_35_39,62.5,35_39,MR_
Montrose,85,1990,MR_40_44,48.4,40_44,MR_
Montrose,85,1990,MR_45_49,38.8,45_49,MR_
Montrose,85,1990,MR_50_54,23.6,50_54,MR_
Montrose,85,1990,MR_55_59,34.8,55_59,MR_
Montrose,85,1990,MR_60_64,30,60_64,MR_
Montrose,85,1990,MR_65_69,28.5,65_69,MR_
Montrose,85,1990,MR_70_74,20.9,70_74,MR_
Montrose,85,1990,Mig_00_04,202,00_04,Mig
Montrose,85,1990,Mig_05_09,772,05_09,Mig
Montrose,85,1990,Mig_10_14,797,10_14,Mig
Montrose,85,1990,Mig_15_19,343,15_19,Mig
Montrose,85,1990,Mig_20_24,-460,20_24,Mig
Montrose,85,1990,Mig_25_29,181,25_29,Mig
Montrose,85,1990,Mig_30_34,957,30_34,Mig
Montrose,85,1990,Mig_35_39,904,35_39,Mig
Montrose,85,1990,Mig_40_44,861,40_44,Mig
Montrose,85,1990,Mig_45_49,714,45_49,Mig
Montrose,85,1990,Mig_50_54,428,50_54,Mig
Montrose,85,1990,Mig_55_59,498,55_59,Mig
Montrose,85,1990,Mig_60_64,389,60_64,Mig
Montrose,85,1990,Mig_65_69,309,65_69,Mig
Montrose,85,1990,Mig_70_74,211,70_74,Mig
Montrose,85,1990,Pop_00_04,2162,00_04,Pop
Montrose,85,1990,Pop_05_09,1758,05_09,Pop
Montrose,85,1990,Pop_10_14,1696,10_14,Pop
Montrose,85,1990,Pop_15_19,2141,15_19,Pop
Montrose,85,1990,Pop_20_24,1994,20_24,Pop
Montrose,85,1990,Pop_25_29,1497,25_29,Pop
Montrose,85,1990,Pop_30_34,1001,30_34,Pop
Montrose,85,1990,Pop_35_39,1445,35_39,Pop
Montrose,85,1990,Pop_40_44,1779,40_44,Pop
Montrose,85,1990,Pop_45_49,1837,45_49,Pop
Montrose,85,1990,Pop_50_54,1808,50_54,Pop
Montrose,85,1990,Pop_55_59,1429,55_59,Pop
Montrose,85,1990,Pop_60_64,1294,60_64,Pop
Montrose,85,1990,Pop_65_69,1083,65_69,Pop
Montrose,85,1990,Pop_70_74,1007,70_74,Pop
Morgan,87,1990,MR_00_04,-1.8,00_04,MR_
Morgan,87,1990,MR_05_09,20.5,05_09,MR_
Morgan,87,1990,MR_10_14,13.1,10_14,MR_
Morgan,87,1990,MR_15_19,4.2,15_19,MR_
Morgan,87,1990,MR_20_24,-12.9,20_24,MR_
Morgan,87,1990,MR_25_29,18.9,25_29,MR_
Morgan,87,1990,MR_30_34,54.5,30_34,MR_
Morgan,87,1990,MR_35_39,22.7,35_39,MR_
Morgan,87,1990,MR_40_44,15.5,40_44,MR_
Morgan,87,1990,MR_45_49,9.6,45_49,MR_
Morgan,87,1990,MR_50_54,10.7,50_54,MR_
Morgan,87,1990,MR_55_59,12,55_59,MR_
Morgan,87,1990,MR_60_64,9.5,60_64,MR_
Morgan,87,1990,MR_65_69,1.9,65_69,MR_
Morgan,87,1990,MR_70_74,0.3,70_74,MR_
Morgan,87,1990,Mig_00_04,-46,00_04,Mig
Morgan,87,1990,Mig_05_09,403,05_09,Mig
Morgan,87,1990,Mig_10_14,258,10_14,Mig
Morgan,87,1990,Mig_15_19,85,15_19,Mig
Morgan,87,1990,Mig_20_24,-232,20_24,Mig
Morgan,87,1990,Mig_25_29,274,25_29,Mig
Morgan,87,1990,Mig_30_34,656,30_34,Mig
Morgan,87,1990,Mig_35_39,379,35_39,Mig
Morgan,87,1990,Mig_40_44,281,40_44,Mig
Morgan,87,1990,Mig_45_49,158,45_49,Mig
Morgan,87,1990,Mig_50_54,138,50_54,Mig
Morgan,87,1990,Mig_55_59,119,55_59,Mig
Morgan,87,1990,Mig_60_64,93,60_64,Mig
Morgan,87,1990,Mig_65_69,17,65_69,Mig
Morgan,87,1990,Mig_70_74,2,70_74,Mig
Morgan,87,1990,Pop_00_04,2449,00_04,Pop
Morgan,87,1990,Pop_05_09,1965,05_09,Pop
Morgan,87,1990,Pop_10_14,1959,10_14,Pop
Morgan,87,1990,Pop_15_19,2018,15_19,Pop
Morgan,87,1990,Pop_20_24,1793,20_24,Pop
Morgan,87,1990,Pop_25_29,1442,25_29,Pop
Morgan,87,1990,Pop_30_34,1204,30_34,Pop
Morgan,87,1990,Pop_35_39,1669,35_39,Pop
Morgan,87,1990,Pop_40_44,1804,40_44,Pop
Morgan,87,1990,Pop_45_49,1650,45_49,Pop
Morgan,87,1990,Pop_50_54,1287,50_54,Pop
Morgan,87,1990,Pop_55_59,991,55_59,Pop
Morgan,87,1990,Pop_60_64,977,60_64,Pop
Morgan,87,1990,Pop_65_69,903,65_69,Pop
Morgan,87,1990,Pop_70_74,827,70_74,Pop
Otero,89,1990,MR_00_04,-2.4,00_04,MR_
Otero,89,1990,MR_05_09,-2.8,05_09,MR_
Otero,89,1990,MR_10_14,-0.5,10_14,MR_
Otero,89,1990,MR_15_19,-1.8,15_19,MR_
Otero,89,1990,MR_20_24,-33,20_24,MR_
Otero,89,1990,MR_25_29,-30.5,25_29,MR_
Otero,89,1990,MR_30_34,4.4,30_34,MR_
Otero,89,1990,MR_35_39,4.1,35_39,MR_
Otero,89,1990,MR_40_44,4.6,40_44,MR_
Otero,89,1990,MR_45_49,2.5,45_49,MR_
Otero,89,1990,MR_50_54,5.8,50_54,MR_
Otero,89,1990,MR_55_59,2,55_59,MR_
Otero,89,1990,MR_60_64,4.1,60_64,MR_
Otero,89,1990,MR_65_69,6.1,65_69,MR_
Otero,89,1990,MR_70_74,6.5,70_74,MR_
Otero,89,1990,Mig_00_04,-34,00_04,Mig
Otero,89,1990,Mig_05_09,-44,05_09,Mig
Otero,89,1990,Mig_10_14,-8,10_14,Mig
Otero,89,1990,Mig_15_19,-32,15_19,Mig
Otero,89,1990,Mig_20_24,-564,20_24,Mig
Otero,89,1990,Mig_25_29,-465,25_29,Mig
Otero,89,1990,Mig_30_34,45,30_34,Mig
Otero,89,1990,Mig_35_39,54,35_39,Mig
Otero,89,1990,Mig_40_44,64,40_44,Mig
Otero,89,1990,Mig_45_49,37,45_49,Mig
Otero,89,1990,Mig_50_54,69,50_54,Mig
Otero,89,1990,Mig_55_59,20,55_59,Mig
Otero,89,1990,Mig_60_64,38,60_64,Mig
Otero,89,1990,Mig_65_69,52,65_69,Mig
Otero,89,1990,Mig_70_74,51,70_74,Mig
Otero,89,1990,Pop_00_04,1410,00_04,Pop
Otero,89,1990,Pop_05_09,1558,05_09,Pop
Otero,89,1990,Pop_10_14,1584,10_14,Pop
Otero,89,1990,Pop_15_19,1711,15_19,Pop
Otero,89,1990,Pop_20_24,1705,20_24,Pop
Otero,89,1990,Pop_25_29,1521,25_29,Pop
Otero,89,1990,Pop_30_34,1031,30_34,Pop
Otero,89,1990,Pop_35_39,1299,35_39,Pop
Otero,89,1990,Pop_40_44,1388,40_44,Pop
Otero,89,1990,Pop_45_49,1439,45_49,Pop
Otero,89,1990,Pop_50_54,1199,50_54,Pop
Otero,89,1990,Pop_55_59,1012,55_59,Pop
Otero,89,1990,Pop_60_64,942,60_64,Pop
Otero,89,1990,Pop_65_69,849,65_69,Pop
Otero,89,1990,Pop_70_74,786,70_74,Pop
Ouray,91,1990,MR_00_04,23.2,00_04,MR_
Ouray,91,1990,MR_05_09,90.6,05_09,MR_
Ouray,91,1990,MR_10_14,96.7,10_14,MR_
Ouray,91,1990,MR_15_19,30.5,15_19,MR_
Ouray,91,1990,MR_20_24,-60.1,20_24,MR_
Ouray,91,1990,MR_25_29,60.7,25_29,MR_
Ouray,91,1990,MR_30_34,207.5,30_34,MR_
Ouray,91,1990,MR_35_39,116.2,35_39,MR_
Ouray,91,1990,MR_40_44,127.4,40_44,MR_
